default_payment_next_month,limit_bal,age,limit_used_sep,score_3mo,score_6mo,bill_amt_sep,bill_amt_aug,bill_amt_jul,bill_amt_jun,bill_amt_may,bill_amt_apr,pay_amt_sep,pay_amt_aug,pay_amt_jul,pay_amt_jun,pay_amt_may,pay_amt_apr,id,sex,education,marital_status,pay_sep,pay_aug,pay_jul,pay_jun,pay_may,pay_apr,pay_mode3,pay_mode3_cat,pay_sep_cat,pay_aug_cat,pay_jul_cat,pay_jun_cat,pay_may_cat,pay_apr_cat,age_cat
0,100000,29,0.01526,1,0,1526,0,0,0,0,0,0,0,0,0,0,0,22056,2,1,1,2,2,-2,-2,-2,-2,2,1,1,1,-1,-1,-1,-1,20-29
0,50000,29,0.52586,1,1,26293,25492,19680,19271,19659,19915,0,1609,2000,1000,715,883,22057,2,2,1,1,2,0,0,0,0,1,1,1,1,0,0,0,0,20-29
0,330000,27,0.1139,0,0,37587,39183,39305,40251,41683,38978,2000,2000,3000,3000,3000,1500,22058,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,90000,27,0.03333333333333333,-1,-1,3000,0,0,0,0,0,0,0,0,0,0,0,22059,2,1,2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,150000,27,0.03918,0,0,5877,6640,7408,8147,8054,7819,1268,1284,1271,426,283,484,22060,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,70000,28,0.35427142857142857,2,2,24799,24102,26305,27570,28021,27436,0,2600,2000,1200,0,1500,22061,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,20-29
0,80000,28,0.889075,0,0,71126,71009,69504,68262,70547,73040,4000,5002,4500,3000,3000,10000,22062,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,130000,29,0.7819230769230769,0,1,101650,106271,119728,121140,117767,115640,4621,15107,5000,0,0,4200,22064,2,1,2,0,0,0,3,3,2,0,0,0,0,0,1,1,1,20-29
1,140000,29,0.0027785714285714284,-1,-1,389,403,0,0,0,0,407,0,0,0,0,1260,22065,2,2,2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,20-29
1,240000,27,0.01,-1,-1,2400,152,3250,2391,1182,321,152,3250,2391,1182,321,118,22066,2,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,160000,26,0.01661875,-1,-1,2659,3859,10709,8677,4318,2659,3859,10709,1000,100,1000,2856,22067,2,1,2,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0,0,20-29
1,50000,26,0.013019999999999999,-1,-1,651,651,1072,1713,651,646,651,1072,1713,651,646,651,22068,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,500000,27,0.035062,-1,-1,17531,27016,10627,680,0,0,26588,10663,680,0,0,2360,22069,2,1,2,-1,0,-1,-1,-1,-2,-1,-1,-1,0,-1,-1,-1,-1,20-29
0,100000,23,0.10693,0,0,10693,26226,18726,19225,18299,20056,22622,2326,1600,0,4000,0,22071,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,130000,23,0.8568307692307693,0,0,111388,113900,109062,105252,103969,104254,6000,5000,6000,10000,10000,5000,22072,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,80000,26,1.5528,0,0,124224,124762,125778,128293,127839,128714,4574,4737,5753,5000,4330,4341,22073,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,360000,27,0.12271944444444445,0,0,44179,37697,29686,23724,5576,2273,1498,1799,1008,120,2289,5302,22075,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,190000,28,0.03783157894736842,0,0,7188,9521,9224,10262,13083,13372,2459,0,1200,3000,500,510,22076,2,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,20-29
0,90000,28,0.4570888888888889,0,0,41138,38755,38448,37612,36174,33769,2000,1866,1347,1065,1041,1500,22077,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,50000,29,0.17676,0,0,8838,7662,40125,37552,22960,14735,6540,37130,2858,3000,1000,5000,22078,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,80000,29,0.61495,0,1,49196,54033,52595,56709,55201,69270,6292,0,5000,0,15000,2600,22079,2,2,2,0,0,2,2,2,2,0,0,0,0,1,1,1,1,20-29
0,120000,29,0.012083333333333331,-1,-1,1450,0,0,1187,1187,1187,0,0,1187,0,0,0,22080,2,2,2,-1,-1,-2,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,20-29
1,100000,28,0.21116999999999997,1,2,21117,22163,26789,26065,27615,28122,1400,5000,0,2300,1100,1300,22081,2,2,2,2,0,0,2,2,2,0,0,1,0,0,1,1,1,20-29
0,170000,28,0.0,0,0,0,1295,0,376,0,376,1295,0,376,0,376,0,22082,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,20-29
0,90000,28,0.4261666666666667,0,1,38355,39413,41181,41701,44000,45651,1700,2404,1500,3000,2500,600,22083,2,1,2,0,0,0,2,2,2,0,0,0,0,0,1,1,1,20-29
1,400000,27,0.0,-2,-2,0,0,0,0,18014,0,0,0,0,18014,3710,0,22084,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,230000,27,0.3439478260869565,0,0,79108,70757,76049,68989,54450,39862,3187,7100,0,2700,2000,1572,22085,2,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,20-29
0,260000,28,0.7984346153846154,0,0,207593,205105,209805,203532,199611,94363,7011,11932,4709,6087,0,1600,22086,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,110000,29,0.5097545454545455,0,0,56073,59635,63179,66637,68037,70448,4500,4500,4500,2500,3500,5800,22087,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,90000,28,0.0327,-1,-1,2943,906,669,0,400,182,906,669,0,400,182,5634,22089,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,60000,28,0.3454833333333333,0,0,20729,14486,12163,8891,1723,40276,3016,1000,0,1723,40276,3000,22090,2,1,2,0,0,2,2,-1,-1,0,0,0,0,1,1,-1,-1,20-29
0,320000,29,0.10880625,0,0,34818,22718,9398,10222,13791,13498,1690,1500,1000,3628,1041,1006,22092,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,190000,28,0.5896789473684211,0,0,112039,114347,102229,83779,72666,63714,4600,4500,4000,2900,2800,3000,22093,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,80000,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22094,2,1,2,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,20-29
1,230000,28,0.15482608695652175,2,2,35610,38701,35043,35678,36730,35994,3706,0,1513,1730,2000,9000,22095,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,20-29
0,310000,29,0.0019161290322580644,-2,-2,594,235,5641,0,0,0,477,5648,0,0,0,2287,22096,2,1,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,260000,29,0.57965,0,0,150709,151527,155081,156138,145251,139784,6911,7514,6756,5176,5200,5700,22097,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,200000,29,0.0,0,0,0,928,1280,1675,97,138,928,1000,1000,97,138,0,22098,2,1,2,1,-1,0,0,-1,-1,1,1,1,-1,0,0,-1,-1,20-29
0,200000,29,0.325995,0,0,65199,21489,0,1762,1768,860,6532,0,1762,6,1257,8308,22099,2,1,2,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,-1,20-29
0,200000,28,0.254625,0,0,50925,51519,53693,55506,63261,52979,2455,2629,2442,10000,1502,1517,22100,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,50000,28,0.56314,0,0,28157,28409,27589,27875,28539,29202,1430,1770,1446,1500,1500,1073,22101,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,50000,28,1.0555,0,0,52775,54397,55328,42511,31032,34510,2500,2000,2000,5000,4000,3000,22102,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,50000,29,0.8899600000000001,0,0,44498,41897,17304,16544,14787,15975,4000,4000,2000,3000,3000,3000,22103,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,240000,29,0.7809625,0,0,187431,186968,187967,187731,188603,185252,8200,8000,8000,7025,6500,7000,22104,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,100000,29,0.07815,0,0,7815,11139,3708,2180,1949,717,5000,1000,2180,1949,717,39000,22105,2,2,2,0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,20-29
0,230000,28,0.010669565217391305,-1,-1,2454,1197,4556,4316,4316,4316,1197,4566,4316,4316,4316,4316,22106,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,230000,29,0.02098695652173913,0,0,4827,5605,7719,7601,12140,16145,2000,3050,5000,5000,5000,5000,22107,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,240000,28,0.7964041666666667,2,2,191137,210333,206332,214981,194817,186895,24000,0,12014,0,5307,5001,22108,2,2,1,2,2,2,2,2,0,2,1,1,1,1,1,1,0,20-29
0,150000,30,0.009993333333333332,0,0,1499,1231,0,1872,0,113,1231,0,1872,0,113,0,22110,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,30-39
0,200000,29,0.139345,-1,-1,27869,5531,6781,12162,12410,12410,5531,6781,12162,248,0,1703,22111,2,1,2,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,20-29
1,60000,29,0.9750166666666666,1,1,58501,54932,85672,41483,19394,18893,2000,1900,1572,1000,700,668,22112,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,20-29
0,50000,31,0.39778,0,0,19889,20451,20426,19894,20294,20145,1500,1600,1600,1000,900,1000,22113,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,140000,31,0.0019785714285714285,-1,-1,277,19983,17685,36603,27886,7659,19983,17725,36621,0,7847,43467,22114,2,2,2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,30-39
0,300000,28,0.00312,-2,-2,936,0,744,2826,0,18525,0,744,3000,0,18525,3078,22116,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,300000,29,-0.01826,-2,-2,-5478,-8584,-14998,10980,1123,4665,1220,33,30044,12,11493,4983,22117,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,200000,29,0.59148,0,0,118296,94899,71050,68967,47951,45519,3900,3000,3015,1600,1600,1400,22118,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,80000,29,0.0805125,0,-1,6441,14342,6187,7757,8451,6625,14349,5,7761,8460,6630,6218,22119,2,2,3,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,20-29
1,430000,29,0.17499767441860464,1,1,75249,77754,79822,81859,83844,86082,3754,3322,3359,3344,3582,3623,22120,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,20-29
0,60000,29,0.0689,0,0,4134,3596,3801,694,531,531,1200,1000,2694,531,531,681,22121,2,2,3,0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,20-29
0,170000,29,0.007841176470588235,-1,-1,1333,1359,886,1042,1577,1574,1359,886,1051,1577,1574,287,22122,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,50000,29,0.52318,0,0,26159,27222,27954,26702,26993,25758,1800,1500,1800,1000,1200,1200,22123,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,420000,26,0.05817619047619047,0,0,24434,22586,36569,28994,15159,9379,1500,28000,1210,303,2000,0,22124,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,230000,27,0.07424782608695653,-1,-1,17077,22420,57255,34289,0,0,22437,57326,34311,0,0,0,22126,2,1,2,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,270000,29,0.23154074074074074,0,0,62516,48770,47846,39772,35143,44371,1854,1952,1418,5000,14000,2500,22127,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,500000,28,0.112874,0,0,56437,58076,59534,51006,44360,34229,2357,2001,6620,6015,10001,4137,22128,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,220000,28,0.4286863636363637,0,0,94311,95967,97995,97577,98583,99708,4319,5419,3000,3501,3629,7442,22129,2,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,20-29
0,180000,24,0.5598444444444445,0,0,100772,85185,77698,67459,52777,46337,3034,4031,2495,1556,1431,1293,22130,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,50000,23,0.68896,0,0,34448,35545,36620,40767,41495,42377,1975,1950,5100,1700,1700,700,22131,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,1,1,20-29
0,20000,24,0.0,0,0,0,890,467,500,0,647,890,467,500,0,647,0,22133,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,20-29
0,80000,22,0.0782625,2,1,6261,6170,4258,7032,6348,1606,1000,0,7032,6348,1606,0,22134,2,1,2,1,2,2,-1,-1,-1,2,1,1,1,1,-1,-1,-1,20-29
0,120000,23,0.5337416666666667,0,0,64049,65984,66825,68820,69776,71297,3000,2500,3100,2700,2800,2800,22135,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,40000,23,0.259725,0,0,10389,11410,12970,13246,11024,9798,1200,1751,1027,250,385,1000,22136,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,100000,42,0.028110000000000003,-2,-2,2811,1055,8090,5524,4973,1000,1055,8090,5549,4973,1000,1000,22137,2,2,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,40-49
0,90000,25,1.020333333333333,1,1,91830,89448,83949,47118,44942,45886,0,2549,1583,1444,1500,1511,22138,2,2,2,1,2,0,0,0,0,1,1,1,1,0,0,0,0,20-29
0,160000,24,1.00345625,0,0,160553,162449,157395,159178,121642,124347,6050,7771,7300,4163,4470,4609,22139,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,100000,24,0.27753,0,0,27753,28306,14320,180,2500,12411,1632,1000,180,2500,10000,0,22140,2,1,2,0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,20-29
0,230000,25,0.22068260869565215,0,0,50757,52906,54454,53457,55128,52788,3000,3000,2000,2500,2500,2000,22141,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,60000,28,0.6313,0,0,37878,35511,28894,21556,21494,21838,3000,2000,1600,3000,2800,0,22142,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,300000,26,0.0026666666666666666,0,1,800,1946,2612,3408,1908,1108,1946,2612,1914,0,1108,530,22143,2,1,1,2,-1,-1,0,0,-1,-1,-1,1,-1,-1,0,0,-1,20-29
0,140000,29,0.9234928571428572,0,0,129289,90352,85052,65758,46847,39777,3713,3546,2589,1960,1733,1379,22144,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,300000,29,0.0034966666666666666,-2,-2,1049,205,4962,13634,41510,-1087,205,4962,13634,41510,0,3940,22145,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,60000,29,0.3884,0,0,23304,20517,20261,22832,24234,24928,3000,3000,3000,2000,2000,2000,22146,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,360000,29,0.0,-2,-2,0,1307,747,1707,792,1346,1307,747,1707,850,1346,0,22147,2,2,2,-2,-2,-2,-2,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,100000,29,0.037880000000000004,1,1,3788,1263,2394,2839,32934,31056,0,2000,3000,31000,2000,5000,22148,2,1,2,1,2,0,-1,0,0,1,1,1,1,0,-1,0,0,20-29
0,100000,29,0.032619999999999996,-1,-1,3262,3262,326,6198,326,326,3262,326,6198,326,326,326,22149,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,320000,29,0.0,-1,-1,0,192,192,2518,255,1945,192,0,2518,255,1945,301,22150,2,1,2,-2,-1,2,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,20-29
0,500000,29,0.0018039999999999998,-2,-2,902,0,0,0,0,0,0,0,0,0,0,19440,22151,2,2,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,180000,30,0.00225,-2,-2,405,4445,5047,200,745,0,4445,5047,200,745,0,0,22152,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,30-39
1,280000,30,0.06758928571428571,1,1,18925,20223,15883,15547,14472,15086,1976,2000,1600,1000,1000,1100,22153,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,30-39
0,140000,30,0.09899285714285716,0,0,13859,16229,16459,14753,13437,14745,5000,1286,1476,423,3000,1000,22154,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,200000,30,0.009385,0,0,1877,1690,6314,6034,6034,2493,0,6314,0,0,0,0,22155,2,2,1,-1,2,-1,2,0,0,-1,-1,-1,1,-1,1,0,0,30-39
0,270000,30,0.09491851851851853,0,0,25628,27880,35387,34524,36630,38871,3000,8000,0,3000,3000,2000,22156,2,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,30-39
0,230000,30,0.02366086956521739,0,0,5442,5142,5305,5661,3935,4460,1210,3116,1000,2000,2000,2000,22157,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,170000,29,0.00811764705882353,-1,-1,1380,9493,8794,2301,0,0,9533,5004,2301,0,0,7800,22159,2,1,2,-1,-1,0,-1,-1,-2,-1,-1,-1,-1,0,-1,-1,-1,20-29
0,230000,29,0.0015652173913043481,-2,-2,360,0,0,0,100,900,0,0,0,100,900,715,22160,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,300000,29,0.5481233333333333,0,0,164437,140536,124802,80088,25283,12358,5100,6001,3500,705,3000,2300,22161,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,150000,29,0.025666666666666667,-1,-1,3850,227,0,0,0,1500,227,0,0,0,1500,1606,22162,2,3,2,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,360000,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22163,2,1,2,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,20-29
1,110000,29,0.9079636363636364,1,1,99876,72548,74379,75878,78503,80451,3000,3000,3000,3500,3000,3000,22164,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,20-29
0,150000,30,0.040286666666666665,1,0,6043,50,6527,2168,-7,1373,0,8589,2500,0,1380,0,22165,2,1,3,1,-1,2,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,30-39
0,50000,27,0.99918,0,0,49959,47675,48349,46192,45272,46230,2100,2426,2100,1600,2000,1900,22166,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,170000,27,0.002094117647058824,0,-1,356,1472,736,736,736,736,1536,0,736,736,736,736,22167,2,1,2,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,20-29
0,210000,27,0.1252904761904762,0,0,26311,24805,25810,27071,27817,28401,2000,1800,2000,1500,1031,1191,22168,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,50000,28,0.9000799999999999,2,1,45004,48119,42958,37812,15617,9625,3880,10,8656,1044,349,414,22169,2,2,2,2,2,2,0,0,0,2,1,1,1,1,0,0,0,20-29
0,200000,30,0.023219999999999998,0,0,4644,5670,8107,7523,8345,19030,1263,2700,0,1000,11000,707,22170,2,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,30-39
0,100000,28,0.29086,0,0,29086,19091,17916,12233,6741,-24,1400,1506,1209,0,0,0,22171,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,80000,33,0.94455,0,0,75564,77708,78888,80466,28186,28445,3406,3518,3558,1200,1100,1500,22173,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,80000,27,0.7090000000000001,0,-1,56720,5958,4303,3850,0,0,5958,4321,3869,0,0,0,22174,2,2,1,0,-1,-1,-2,-2,-2,-1,-1,0,-1,-1,-1,-1,-1,20-29
0,50000,29,0.9485,0,0,47425,48171,46466,47226,46917,47571,2100,2100,2105,2000,1800,3500,22175,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,150000,28,0.5955733333333333,1,1,89336,90337,84905,86814,73827,60284,4027,4004,5016,5004,3000,5005,22177,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,20-29
1,310000,27,0.0040677419354838715,-1,-1,1261,1261,1261,1651,390,390,1261,1261,1651,0,390,390,22178,2,2,2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,20-29
0,210000,27,0.008838095238095239,-1,-1,1856,8657,10371,0,2700,2278,8657,10427,0,2700,2278,2900,22179,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,100000,28,0.14309000000000002,0,0,14309,11226,13142,12280,938,796,1268,2184,38500,938,796,0,22181,2,1,2,0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,20-29
0,200000,28,0.174095,-2,-2,34819,165,1850,1538,165,165,165,1850,1538,165,165,165,22182,2,2,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,40000,28,0.729875,0,0,29195,32043,31250,31962,32752,33571,3650,0,1533,1322,1500,1221,22183,2,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,20-29
0,80000,29,0.0057,-2,-2,456,3351,9452,1584,2200,7042,3366,9481,1588,2206,7073,4186,22184,2,3,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,360000,29,0.009186111111111112,-2,-2,3307,0,0,0,0,1131,0,0,0,0,1131,3409,22185,2,3,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,290000,28,0.051868965517241385,0,0,15042,28827,45913,44656,24692,7208,15000,20000,37092,20000,7208,34000,22186,2,2,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,20-29
0,90000,28,0.0216,-2,-2,1944,0,0,0,0,0,0,0,0,0,0,0,22187,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,280000,29,0.11860714285714286,-1,-1,33210,526,9252,21254,1608,407,726,9298,21360,1614,2,4069,22188,2,1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,20-29
0,50000,29,0.4424,0,0,22120,14577,16275,23790,2250,2100,4000,3096,12000,2250,500,0,22189,2,1,2,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,20-29
0,200000,29,1.018105,0,0,203621,203424,199728,195609,131981,131294,7464,7889,6600,4602,4900,4726,22190,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,210000,31,0.0,-2,-2,0,0,4811,2994,14321,5193,0,4811,2994,14327,5193,2723,22192,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,30-39
1,50000,31,0.956,0,0,47800,50725,53518,4199,0,0,3725,2364,2398,0,0,17324,22193,2,2,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,-1,30-39
0,150000,30,0.02803333333333333,-1,-1,4205,1264,10830,2501,4461,1240,1264,10830,2501,4461,1240,165,22194,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,230000,29,0.0,0,0,0,0,249,0,449,1530,0,249,0,449,1530,0,22195,2,1,2,1,-2,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,20-29
0,70000,29,1.072,0,0,75040,75705,69514,69312,69412,68692,3000,3000,3100,3000,3000,2700,22196,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,450000,29,0.2321266666666667,0,0,104457,68877,62223,65522,61413,63547,2489,2528,10179,10013,5183,5000,22197,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,80000,29,0.885125,0,0,70810,72231,73953,69366,57435,39322,3200,3501,2500,2000,2000,1000,22198,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,100000,31,0.9119200000000001,0,0,91192,91305,103216,88782,35146,39849,4000,15074,16197,13112,43122,43000,22200,2,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,30-39
0,30000,31,0.8119333333333333,0,0,24358,23798,23071,23496,26562,27346,3000,4000,3000,5000,5000,3000,22201,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,140000,31,0.02775714285714286,0,0,3886,4906,5233,6206,7140,8161,1100,1500,1100,1000,1100,1000,22202,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,320000,27,0.135134375,2,1,43243,42537,41370,40694,39606,38680,2000,1500,2000,1500,1500,0,22203,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,20-29
0,20000,24,0.94595,0,0,18919,16743,17857,18310,18000,17294,1600,1687,1140,1800,1000,0,22204,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,180000,25,0.9725722222222222,0,0,175063,126801,96043,85554,77007,72461,5000,5015,4000,3000,3000,3000,22206,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,30000,23,0.9449,0,0,28347,28296,25819,26409,26401,26448,2300,2390,1718,1100,1000,2000,22207,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,110000,24,1.0169363636363635,0,0,111863,111569,110768,110480,48708,47060,6001,5000,5060,2000,3000,5000,22208,2,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,20-29
0,50000,24,0.05136,0,0,2568,3589,4608,4919,0,0,1070,1089,1000,0,0,0,22209,2,2,2,0,0,0,0,0,-2,0,0,0,0,0,0,0,-1,20-29
0,200000,31,0.013590000000000001,-1,-1,2718,590,8971,8509,29645,7300,591,8981,8525,29713,7305,20914,22210,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,100000,29,0.87018,0,0,87018,75666,74709,76143,73327,147496,3267,3324,4220,2728,2800,2825,22211,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
